180.0,0.0,107.99,96.01,61.84,90.0,118.47,90.0,90.0,90.0,90.0,90.0,-95.19,normal
-172.81,-6.44,115.07,101.07,84.87,133.49,103.12,90.0,90.0,86.58,82.65,88.85,-141.52,normal
-172.87,3.01,115.07,101.07,84.87,133.49,102.2,74.58,90.0,81.72,82.65,88.85,-105.52,normal
179.39,0.0,106.9,80.54,72.98,81.42,109.46,90.0,90.0,66.42,90.0,90.0,-56.52,normal
176.01,0.0,110.25,29.74,85.43,124.99,113.36,82.68,90.0,76.07,90.0,90.0,-81.74,normal
-4.34,-175.79,65.04,-165.53,122.43,90.0,65.87,77.47,79.59,124.32,97.52,101.31,90.0,normal
-4.34,-175.79,65.04,-165.53,122.43,90.0,65.87,77.47,107.95,124.32,97.52,101.31,90.0,normal
176.28,4.04,111.57,86.63,62.85,119.43,110.63,90.0,90.0,90.0,90.0,90.0,-98.28,normal
180.0,0.0,98.28,49.6,61.03,70.43,98.86,107.95,90.0,64.07,105.75,90.0,-39.69,normal
-171.57,9.29,90.0,90.0,90.0,64.8,108.95,90.0,90.0,79.35,90.0,90.0,-53.3,normal
175.46,0.0,127.79,46.22,43.53,142.25,99.87,35.33,90.0,67.77,135.74,119.74,-78.02,normal
8.43,-172.65,88.53,91.85,98.37,90.0,76.47,97.47,90.0,103.12,90.0,90.0,-36.34,normal
180.0,-6.43,159.96,90.0,12.79,145.8,105.83,90.0,90.0,62.62,71.03,90.0,-97.13,normal
90.0,180.0,90.0,90.0,90.0,90.0,36.14,89.2,68.84,40.01,84.37,68.84,90.0,normal
90.0,90.0,118.78,69.72,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,normal
-3.95,164.36,90.0,90.0,107.7,135.0,64.31,90.0,90.0,96.71,126.72,90.0,-156.97,normal
-3.95,164.36,90.0,90.0,107.7,135.0,64.31,99.93,97.35,96.71,126.72,90.0,-156.97,normal
-3.95,164.36,90.0,90.0,107.7,135.0,64.31,99.93,97.35,96.71,91.43,97.35,-156.97,normal
180.0,0.0,113.2,90.0,45.0,96.24,114.95,104.47,90.0,70.78,90.0,108.7,-90.0,normal
180.0,-5.44,107.95,92.49,59.35,115.56,103.82,70.82,169.38,72.52,85.6,90.0,-144.46,normal
180.0,0.0,63.92,-0.73,39.56,90.0,103.42,96.98,104.04,77.83,0.0,122.83,-41.55,normal
180.0,0.0,63.92,-0.73,62.7,43.73,103.42,96.98,104.04,77.83,0.0,122.83,-41.55,normal
180.0,0.0,63.92,-0.73,62.7,43.73,103.42,96.98,82.61,77.83,0.0,122.83,-41.55,normal
